id,conversation_id,message,context,intent,label_source,categories,difficulty,expected_escalation,escalation_reason,required_evidence,labeler_notes,historical_resolution_sample
golden_139,AmazonHelp_535717,"@AmazonHelp Ordered Forza 7 on the Black Friday deal, £20. Sold out with a estimated delivery date of JANUARY. However, if I cancel, reorder and pay £40 and get it delivered TOMORROW . How is that fair???",,app_or_device_technical_issue,manual_primary_labeler_review,"medium,noisy",medium,False,,"Technical bug or malfunction in an Amazon app, Kindle, Alexa/Echo, or Fire TV -- not an order/delivery issue at all.",[corrected to 'app_or_device_technical_issue' during manual primary-labeler review],"@244113 The stock in the image you provided is that of a seller named ""Level99Games"", their stock is sold separately to that of our own and was not included in the sale. ^KI"
golden_140,AmazonHelp_493418,"@115830 4 days of supposed ""attempted deliveries"" really????
Ur driver is having every1 on. What's the point of being a prime cust? #wrong",,delivery_delay,classifier_fallback,"common,noisy",medium,False,,"Order or package has not arrived by the promised, guaranteed, or expected delivery date. Customer is reporting lateness, not a fully missing/lost package.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@232629 That is odd! I am unable to view the order details via Twitter. You can contact an agent in real time by phone or chat from here:  https://t.co/JzP7hlA23B ^CH
golden_141,AmazonHelp_2894669,"@115830 attempted delivery 😡 we are in a brightly lit office, still blatantly open and no attempt has been made to deliver, no phone call, nothing. We constantly get amazon deliveries. So annoyed it did not come today when I am still here waiting for it!!!!",,return_or_replacement_request,classifier_fallback,"common,noisy",medium,False,,"Customer received a wrong, damaged, defective, or counterfeit product and wants a return, replacement, or exchange (as opposed to simply wanting money back, though these can overlap).",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@792629 I am sorry to hear this, Liss. Was there a reason given for the missed delivery?What is the current status on the tracking?^SM"
golden_142,AmazonHelp_580617,"@AmazonHelp 5 times your logistics co has said they have tried to deliver - 3 times spoken to yr Cust Servs, polite but POWERLESS - NOTHING - we are here all day - NO DELIVERY. WHY CANT YOU SORT THIS OUT????? Multiple orders NO DELIVERIES - AWFUL SERVICE",,payment_or_billing_issue,manual_primary_labeler_review,"common,noisy,ood",hard,True,High-risk intent (payment_or_billing_issue),"Problem with a charge, payment method, or Amazon Pay balance -- being charged multiple times, payment declined, incorrect amount charged. Financial-action intent, account-specific verification usually required.",[corrected to 'payment_or_billing_issue' during manual primary-labeler review],"@256782 Hi, really sorry you've had a bad experience. What were you advised when you contacted us? ^JC."
golden_143,AmazonHelp_547973,Getting really fed up with ordering things on @115830 Prime and them not being delivered when they're supposed to be!!!,,delivery_not_received,manual_primary_labeler_review,"common,noisy,high_risk",medium,False,,"Tracking/carrier shows the package as delivered (or a delivery attempt was made), but the customer says they did not actually receive it -- distinct from delivery_delay because there is no further ""in transit"" status to check; this typically requires an investigation/claim rather than just waiting.",[corrected to 'delivery_not_received' during manual primary-labeler review],@247496 I'm sorry for the issue you've had with your orders. Have they missed the delivery estimate given at Checkout: https://t.co/aaDyEz1VgE ^DO
golden_144,AmazonHelp_513493,Worst customer experience ever! Been told every day for last 4 days that my parcel will arrive tomorrow but nothing! Where is the customer obsession? @AmazonHelp,,delivery_not_received,classifier_fallback,"common,noisy",medium,False,,"Tracking/carrier shows the package as delivered (or a delivery attempt was made), but the customer says they did not actually receive it -- distinct from delivery_delay because there is no further ""in transit"" status to check; this typically requires an investigation/claim rather than just waiting.",[corrected to 'delivery_not_received' during manual primary-labeler review],@238176 The link that was provided you above will get you in touch with a member of our team that will look into this with you. Have you had a chance to reply? ^DJ
golden_145,AmazonHelp_580543,@115830 WHY am I paying for PRIME and items clearly state PRIME and then am emailed to say expected BETWEEN the 3rd &amp; 5th DEC? What exactly am I paying for if not next day delivery??? Please explain.,,return_or_replacement_request,classifier_fallback,"common,ambiguous,noisy",hard,True,Ambiguous intent (classifier margin < 0.15),"Customer received a wrong, damaged, defective, or counterfeit product and wants a return, replacement, or exchange (as opposed to simply wanting money back, though these can overlap).",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@256771 Hi, sorry to hear that. What delivery date was stated in the order confirmation email? ^JJ"
golden_146,AmazonHelp_481555,@AmazonHelp  I need help! My friend @229464 had his package stolen from his porch the other day it got delivered! Can we help him out with his options as far as what you guys can help with? Thank you!,,content_availability_inquiry,classifier_fallback,"medium,noisy",medium,False,,"Question about whether specific content (a show, movie, season, or book) is available, in what region, or when it will be released -- a Prime Video / Kindle catalog question, not a technical bug report.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@229463 Thanks for reaching out! That's really awesome of you! We can definitely help your friend with this! Let them know they can reach out to us any time by visiting us here: https://t.co/hApLpMlfH
golden_147,AmazonHelp_2964029,@115830 saying you've attempted a delivery!! When actually you over ran your deliveries for the day!! The cameras dont lie but you clearly do!!,,return_or_replacement_request,classifier_fallback,"common,noisy,ood",hard,True,Out-of-distribution / low retrieval confidence,"Customer received a wrong, damaged, defective, or counterfeit product and wants a return, replacement, or exchange (as opposed to simply wanting money back, though these can overlap).",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@817828 I'd like a member of our team to take a better look at this with you. Please provide detailed information to us here: https://t.co/Fs1fYPy7UQ ^KP
golden_148,AmazonHelp_1443110,"AMAZON ORDER UPDATE: 

First, they said my package would be delayed but I was still getting it today. Now it's says I'll get it between November 26th and November 30th. So, what is the point of even paying for Prime to get free 2 day shipping if THIS is the end result?! https://t.co/qfv0boWnx7",,payment_or_billing_issue,manual_primary_labeler_review,"common,noisy",medium,True,High-risk intent (payment_or_billing_issue),"Problem with a charge, payment method, or Amazon Pay balance -- being charged multiple times, payment declined, incorrect amount charged. Financial-action intent, account-specific verification usually required.",[corrected to 'payment_or_billing_issue' during manual primary-labeler review],@454853 Who is the carrier of your order? Please check here:  https://t.co/f9YYFon35b ^BE
golden_149,AmazonHelp_2886622,"@115830 little bit confused to what’s going on with my order, as it’s says you have recieved it on 20th Nov however it’s not been dispatched yet but I can order it again and have it delivered tomorrow? What’s going on??",,cancellation_or_refund_request,manual_primary_labeler_review,"common,noisy,high_risk",medium,True,High-risk intent (cancellation_or_refund_request),"Customer explicitly wants to cancel an order, or is requesting or following up on a refund (including refund amount/timeline disputes). Financial-action intent.",[corrected to 'cancellation_or_refund_request' during manual primary-labeler review],"@300634 Sorry to hear that, Kevin. We don't have access to your account over Twitter, if you reach out to us via: https://t.co/JzP7hlA23B we'll take a look in to this for you.^TI"
golden_150,AmazonHelp_98699,So...from what I gather... if we use @115821 prime's next day service in Toronto and they don't have any drivers available they just cancel your order. They make no attempt to deliver? Seriously?!?! What is happening to this company!,,delivery_delay,classifier_fallback,"common,ambiguous,noisy",hard,True,Ambiguous intent (classifier margin < 0.15),"Order or package has not arrived by the promised, guaranteed, or expected delivery date. Customer is reporting lateness, not a fully missing/lost package.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@137602 I'd like a specialist to look into this with you, Gigi. When you have a moment, drop your details here: https://t.co/dX84huFCDX. We'll follow up shortly after. ^BL"
golden_151,AmazonHelp_476062,@115850 promised to deliver by today morning 11am but yet not delivered. Missed my train because of such improper service by you. https://t.co/SF7n1OpO4A,,customer_service_complaint,classifier_fallback,"common,ood,high_risk",hard,True,High-risk intent (customer_service_complaint),"General dissatisfaction or venting about support quality itself (""worst customer service"", ""pathetic"") without a distinct, actionable request beyond ""fix this."" High escalation risk because there is often no single retrievable resolution -- the underlying issue is usually one of the other intents, expressed as a complaint about *how* it was (mis)handled.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@228166 Apologies for the trouble with the delivery. May I know if we happened to miss the estimated delivery date mentioned here: https://t.co/uwYQF6fVr3? ^EM
golden_152,AmazonHelp_2292199,"@AmazonHelp I made an order on Wednesday and selected one day shipping at checkout, and I did not receive the item on Thursday or Friday. I talked to a representative on Friday, and they said that my order would receive priority shipping, yet I still have not received my item.",,general_other,classifier_fallback,"medium,ood,high_risk",hard,True,High-risk intent (general_other),"Does not clearly fit another category -- includes promotional/ off-topic mentions, ambiguous one-line messages, multi-topic messages, and messages that need more context than the root message alone provides. This is the deliberate ""I'm not sure"" bucket rather than forcing a low-confidence fit into another intent; it should route toward escalation/abstention, not toward a guessed intent.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@154657 I'm sorry but we can't access your order details via social media! Please give us another chance to review available options with you over phone or chat here: https://t.co/Q7Ftz6nj80 ^CS
golden_153,AmazonHelp_2858074,@115850 @AmazonHelp I didn't know that ordering car speakers from u would be a night mare for me..they didn't deliver the item but I received a delivery confirmation msg..had to go to ware house to confirm the same..the item was right infront but they denied to hand over..,,customer_service_complaint,manual_primary_labeler_review,"medium,ood,high_risk",hard,True,High-risk intent (customer_service_complaint),"General dissatisfaction or venting about support quality itself (""worst customer service"", ""pathetic"") without a distinct, actionable request beyond ""fix this."" High escalation risk because there is often no single retrievable resolution -- the underlying issue is usually one of the other intents, expressed as a complaint about *how* it was (mis)handled.",[corrected to 'customer_service_complaint' during manual primary-labeler review],"@794301 I'm sorry for the poor experience you have had with this order delivery, not all courier facilities accept collection of shipments at their warehouse, call us here: https://t.co/vlvfJr4nN9 &am"
golden_154,AmazonHelp_2722150,@AmazonHelp both my roommate and I ordered Prime and Prime Now packages and both were delivered to a wrong address across town! ☹️ Already contacted support but not much help. Is there a way to better provide delivery directions?,,app_or_device_technical_issue,manual_primary_labeler_review,"common,ambiguous,ood",hard,True,Out-of-distribution / low retrieval confidence,"Technical bug or malfunction in an Amazon app, Kindle, Alexa/Echo, or Fire TV -- not an order/delivery issue at all.",[corrected to 'app_or_device_technical_issue' during manual primary-labeler review],"@763717 Does the address on your account match your USPS address? If there is a direction missing, (N, E, S, W) it might be delivered to the wrong part of town. Please keep us posted on the options yo"
golden_155,AmazonHelp_595720,"Just got an email asking me for feedback on the stuff I ordered from @116090 last week.  They really didn't have an option for ""I don't know because Amazon f***ed up my 'guaranteed 2-day delivery' and I'm still waiting for it five days later"".  cc: @AmazonHelp  #NotImpressed",,return_or_replacement_request,classifier_fallback,"common,ood",hard,True,Out-of-distribution / low retrieval confidence,"Customer received a wrong, damaged, defective, or counterfeit product and wants a return, replacement, or exchange (as opposed to simply wanting money back, though these can overlap).",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@231096 I'm sorry for the wait! This isn't the kind of experience we want you to have! What's the current status of your order here: https://t.co/PyACxvY8Qo? ^WT
golden_156,AmazonHelp_467375,"@115821 Is there a way to get in touch with a rep for our local distribution center? My past 3 shipments have been poorly packaged, with 2 of the 3 damaged. Support reps have been able to refund/compensate case by case, but I really just want my stuff to arrive intact.",,content_availability_inquiry,manual_primary_labeler_review,"medium,multi_intent,ood",hard,True,Out-of-distribution / low retrieval confidence,"Question about whether specific content (a show, movie, season, or book) is available, in what region, or when it will be released -- a Prime Video / Kindle catalog question, not a technical bug report.",[corrected to 'content_availability_inquiry' during manual primary-labeler review],"@185625 I can understand your frustration and concern. I'd like to have a member of our team take a closer look into this. When you have a moment, please relay order details to us via the following li"
golden_157,AmazonHelp_2507117,"Dear @115850 either you are sending me my order or you aren't. But please be clear about it. App says its on way while @AmazonHelp says it's not. On d top of it your representative is saying that I should ""accept"" the fact that my @132995 5T isn't coming! https://t.co/5tnEXDaAUC",,delivery_delay,classifier_fallback,"common,ood",hard,True,Out-of-distribution / low retrieval confidence,"Order or package has not arrived by the promised, guaranteed, or expected delivery date. Customer is reporting lateness, not a fully missing/lost package.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@714816 We're sorry to hear about the trouble with your order. Kindly reply to the correspondence which you have received from us and we will assist you further. ^SM
golden_158,AmazonHelp_575318,@115821 @115850 @1840 @115851 @2517 @120320 @118341 @132458 @7291 @25348 This is the amazon services they will make a daily new excause and daily they raise a new complain...how can i trust on them tell me anyone........please close amazon in India https://t.co/U3hxViLIFS,,delivery_delay,classifier_fallback,"common,ood",hard,True,Out-of-distribution / low retrieval confidence,"Order or package has not arrived by the promised, guaranteed, or expected delivery date. Customer is reporting lateness, not a fully missing/lost package.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@231112 Please reply to the correspondence from our specialist team with more insight on this so that they can reach out to you accordingly. ^VN
golden_159,AmazonHelp_575948,"I am really dissatisfied with Amazon for having given me a refurbished model of Note 8 twice, even the replacement issued was refurbished.  I really hate to say that being an Amazon prime customer, hasn't paid back off much.
ORDER1 # 114-1472962-1281006 @AmazonHelp",,general_other,manual_primary_labeler_review,"common,ood",hard,True,High-risk intent (general_other),"Does not clearly fit another category -- includes promotional/ off-topic mentions, ambiguous one-line messages, multi-topic messages, and messages that need more context than the root message alone provides. This is the deliberate ""I'm not sure"" bucket rather than forcing a low-confidence fit into another intent; it should route toward escalation/abstention, not toward a guessed intent.",[corrected to 'general_other' during manual primary-labeler review],"@255520 Could you please contact us so that we can look into this further for you, Sukrut? You can reach us here: https://t.co/CYqkdUakWJ. ^PJ"
golden_160,AmazonHelp_2345607,@115821 not a good time of year to ship packages with a picture of the item on the outside of the box 🤦🏻‍♂️,,general_other,classifier_fallback,"medium,ood,high_risk",hard,True,High-risk intent (general_other),"Does not clearly fit another category -- includes promotional/ off-topic mentions, ambiguous one-line messages, multi-topic messages, and messages that need more context than the root message alone provides. This is the deliberate ""I'm not sure"" bucket rather than forcing a low-confidence fit into another intent; it should route toward escalation/abstention, not toward a guessed intent.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@678262 Oh no! So sorry for this! You can provide packaging feedback here: https://t.co/NmArAhsPVj ^AD
golden_161,AmazonHelp_519816,@AmazonHelp why are my orders saying out for delivery and then getting delayed to another day?  Maybe you should leave the deliveries to the companies that do it well.,,delivery_not_received,manual_primary_labeler_review,"common,ambiguous,ood",hard,True,Out-of-distribution / low retrieval confidence,"Tracking/carrier shows the package as delivered (or a delivery attempt was made), but the customer says they did not actually receive it -- distinct from delivery_delay because there is no further ""in transit"" status to check; this typically requires an investigation/claim rather than just waiting.",[corrected to 'delivery_not_received' during manual primary-labeler review],"@239961 This sounds like something that definitely needs to be addressed. What specific carrier was assigned this order, find out in the order details as seen here:  https://t.co/Y5jpI9ys9c ^CH"
golden_162,AmazonHelp_2881963,@115830 By mistake I ordered a kindle copy of a book I had written to check the price. Amazon tried to use an old card to pay for it.I am stuck going round in circles as there is NO CUSTOMER SERVICE!!,,delivery_not_received,classifier_fallback,"common,noisy,ood",hard,True,Out-of-distribution / low retrieval confidence,"Tracking/carrier shows the package as delivered (or a delivery attempt was made), but the customer says they did not actually receive it -- distinct from delivery_delay because there is no further ""in transit"" status to check; this typically requires an investigation/claim rather than just waiting.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@799644 Sorry to hear this. Is there an option to cancel it? Is it here: https://t.co/aaDyEz1VgE.^PK
golden_163,AmazonHelp_2946888,@115821 hey Amazon! An item I purchased is supposed to arrive tomorrow but hasn't shipped yet. Customer Service chat is giving me the runaround and hasn't even displayed sympathy or apologized. What gives with that?,,app_or_device_technical_issue,manual_primary_labeler_review,"common,ambiguous,ood",hard,True,Out-of-distribution / low retrieval confidence,"Technical bug or malfunction in an Amazon app, Kindle, Alexa/Echo, or Fire TV -- not an order/delivery issue at all.",[corrected to 'app_or_device_technical_issue' during manual primary-labeler review],@813934 Have you received any insight on the order when speaking to customer service? Any options provided? We're here to help! ^MH
golden_164,AmazonHelp_1490373,@AmazonHelp can u help this keeps popping up every time i want to buy my friend something from their wishlist and it’s done this to EVERY item in the wishlist https://t.co/JrrX9IY0k3,,general_other,classifier_fallback,"medium,ood,high_risk",hard,True,High-risk intent (general_other),"Does not clearly fit another category -- includes promotional/ off-topic mentions, ambiguous one-line messages, multi-topic messages, and messages that need more context than the root message alone provides. This is the deliberate ""I'm not sure"" bucket rather than forcing a low-confidence fit into another intent; it should route toward escalation/abstention, not toward a guessed intent.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@454812 Please reach out to us here https://t.co/hApLpMlfHN so we can look specifically at your account and look deeper into what the problem might be.  Thank you! ^WB
golden_165,AmazonHelp_2926323,Idk what’s going on with @115821 but this is the second time in a month they’ve sent me the wrong item 😒,,return_or_replacement_request,manual_primary_labeler_review,"medium,ood,high_risk",hard,True,Out-of-distribution / low retrieval confidence,"Customer received a wrong, damaged, defective, or counterfeit product and wants a return, replacement, or exchange (as opposed to simply wanting money back, though these can overlap).",[corrected to 'return_or_replacement_request' during manual primary-labeler review],@809664 I am sorry that you are having to wait for the correct item to be sent. I am happy that we are able to get a replacement sent to you however. Please let us know if you need further assistance.
golden_166,AmazonHelp_80643,"@115830 @115821 Ordered Clinique happy aftershave on Friday 24th of November, yesterday I checked to see when it would be delivered, stated Thursday (today). I checked again this morning and it now says payment declined, this is NOT the case! Cust service is a joke!",,customer_service_complaint,classifier_fallback,"common,multi_intent,ood,high_risk",hard,True,High-risk intent (customer_service_complaint),"General dissatisfaction or venting about support quality itself (""worst customer service"", ""pathetic"") without a distinct, actionable request beyond ""fix this."" High escalation risk because there is often no single retrievable resolution -- the underlying issue is usually one of the other intents, expressed as a complaint about *how* it was (mis)handled.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@133892 Truly sorry for any inconvenience caused, Kelsey! With Twitter, we have no access to account or order information but we're here to help! Have you contacted your bank or financial institution "
golden_167,AmazonHelp_1890591,"Yo, I wanted to check the price of an item since it was like bugged in sales screen, so I continued until the last page and accidentally clicked checkout with an unvalid card. I'm getting mails about giving info about a card thats no longer valid(also it was virtual)@AmazonHelp",,account_access_issue,manual_primary_labeler_review,"medium,ood,high_risk",hard,True,High-risk intent (account_access_issue),"Customer is locked out of their account, believes it was hacked, or had account details (email, region) changed without their action. Security-sensitive.",[corrected to 'account_access_issue' during manual primary-labeler review],"@563805 Please use skip sign in option, on the link previously provided. ^TP"
golden_168,AmazonHelp_1791177,can bath and body works come to india we have only the most generic candle scents available here it sucks,,delivery_delay,classifier_fallback,"common,ood",hard,True,Out-of-distribution / low retrieval confidence,"Order or package has not arrived by the promised, guaranteed, or expected delivery date. Customer is reporting lateness, not a fully missing/lost package.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@538036 I understand your concern regarding the price of the product. However, pricing and offers are the decisions of the sellers. The constantly changing marketplace and our efforts to offer you the"
golden_169,AmazonHelp_2884134,"I am not getting what you have done and how I will get my refund today in my bank account. I have 2 messages from your end both says different story. @115821 @115850 @AmazonHelp

That means I will only need to wait for today? https://t.co/Xto0qhF2t1",,app_or_device_technical_issue,classifier_fallback,"medium,ood",hard,True,Out-of-distribution / low retrieval confidence,"Technical bug or malfunction in an Amazon app, Kindle, Alexa/Echo, or Fire TV -- not an order/delivery issue at all.",[corrected to 'app_or_device_technical_issue' during manual primary-labeler review],@786837 We definitely didn't intend you to go through this. We are working on it and will resolve the issue at the earliest. We value your time. ^CB
golden_170,AmazonHelp_2981580,"Preordered a book for my stepson on @115821 and forgot to change the address when I moved. So of course it got delivered to my old house. 

They just shipped me a replacement product (my fault) for free. How awesome is Amazon’s Customer Service?",,delivery_delay,manual_primary_labeler_review,"common,ood",hard,True,Out-of-distribution / low retrieval confidence,"Order or package has not arrived by the promised, guaranteed, or expected delivery date. Customer is reporting lateness, not a fully missing/lost package.",[corrected to 'delivery_delay' during manual primary-labeler review],@822350 I'm glad everything worked out! Please be sure to leave feedback by visiting the email you received after contacting us. ^LA
golden_171,AmazonHelp_568379,@115850 hi guys - have an urgent query regarding delivery of an item. How do I connect with someone at amazon and speak to them? Thank you,,customer_service_complaint,manual_primary_labeler_review,"medium,ood,high_risk",hard,True,High-risk intent (customer_service_complaint),"General dissatisfaction or venting about support quality itself (""worst customer service"", ""pathetic"") without a distinct, actionable request beyond ""fix this."" High escalation risk because there is often no single retrievable resolution -- the underlying issue is usually one of the other intents, expressed as a complaint about *how* it was (mis)handled.",[corrected to 'customer_service_complaint' during manual primary-labeler review],"@158456 You can connect with our support team via chat, call or email here: https://t.co/vlvfJr4nN9 ^NR"
golden_172,AmazonHelp_493473,@AmazonHelp So apparently the 2 day Prime delivery goes out tge window this time of year? Amazon rep giving me all kinds of assurances that my orders that have yet to ship will arrive tomorrow. A day late.,,return_or_replacement_request,classifier_fallback,"common,multi_intent,ood",hard,True,Out-of-distribution / low retrieval confidence,"Customer received a wrong, damaged, defective, or counterfeit product and wants a return, replacement, or exchange (as opposed to simply wanting money back, though these can overlap).",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@225616 What's the most recent tracking update listed here: https://t.co/fHfRKQyLxW? Please let us know if you don't receive it by Monday. ^KB
golden_173,AmazonHelp_69699,"@AmazonHelp ALREADY REPLIED ON MAIL. WHY DID YOU GUYS NOT UPDATE? HAVE BEEN WAITING FOR MY MONEY FOR 15 DAYS. IF THIS IS NOT RESOLVED BY TOMORROW, I WILL GO LEGAL AND START WITH AN FIR AGAINST SENIOR MANAGEMENT. @115850 @115851 #AmazonFails #AmazonFraud #AmazonPay #AmazonPayQuiz",,delivery_not_received,manual_primary_labeler_review,"rare,noisy,ood",hard,True,Out-of-distribution / low retrieval confidence,"Tracking/carrier shows the package as delivered (or a delivery attempt was made), but the customer says they did not actually receive it -- distinct from delivery_delay because there is no further ""in transit"" status to check; this typically requires an investigation/claim rather than just waiting.",[corrected to 'delivery_not_received' during manual primary-labeler review],"@130696 I understand your concern regarding an order. Since we received your details, we will get back with an update shortly. Appreciate your cooperation. ^BS"
golden_174,AmazonHelp_2834172,"@115821 why you force prime membership on users? Today my card was charge for 10.90 USD, if no cc alerts set it would hv silently went under carpet. This is second time it's happened.",,prime_membership_issue,keyword_rule(2_hits),"common,multi_intent,ood",hard,True,Out-of-distribution / low retrieval confidence,"Question or complaint specifically about Prime membership itself -- signup, billing, benefits, or Prime's delivery-speed promise as a membership-value issue (distinct from a one-off delivery_delay).",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@788962 I'm sorry for the unexpected charge! Do you see the Amazon Prime Membership here: https://t.co/9fZycb5ZpN? If so, you can cancel at the link I've provided. ^AB"
golden_175,AmazonHelp_2881330,"@AmazonHelp picked up an order from amazon locker this morning, box was already open and one item missing..who do i contact to receive my item, it is urgent!",,delivery_not_received,manual_primary_labeler_review,"medium,ood,high_risk",hard,True,Out-of-distribution / low retrieval confidence,"Tracking/carrier shows the package as delivered (or a delivery attempt was made), but the customer says they did not actually receive it -- distinct from delivery_delay because there is no further ""in transit"" status to check; this typically requires an investigation/claim rather than just waiting.",[corrected to 'delivery_not_received' during manual primary-labeler review],"@799508 Hello Nicola! Sorry to hear this, please get in touch with us here: https://t.co/hApLpMlfHN. We'll be glad to help!^CN"
golden_176,AmazonHelp_582672,@AmazonHelp Amazon delivered wrong product.. I ordered a black berry phone and I get a Sony wireless headset... https://t.co/oGI2mrMzzR,,customer_service_complaint,classifier_fallback,"common,high_risk",easy,True,High-risk intent (customer_service_complaint),"General dissatisfaction or venting about support quality itself (""worst customer service"", ""pathetic"") without a distinct, actionable request beyond ""fix this."" High escalation risk because there is often no single retrievable resolution -- the underlying issue is usually one of the other intents, expressed as a complaint about *how* it was (mis)handled.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@257375 I'm sorry to know you've received an incorrect product. Please connect with our support team here: https://t.co/vlvfJr4nN9, so that we could check and assist you. 1/2 ^HS"
golden_177,AmazonHelp_581216,"is it possible that there is not ONE single person to talk about AMAZON STEALING MONEY FROM CLIENTS, this is JUST RIDICULOUS @115830 @AmazonHelp WHERE ARE THE LAWS @2308 @1370 @26226 There should be some law or protection for the clients in this giants",,cancellation_or_refund_request,classifier_fallback,"medium,ambiguous,noisy,high_risk",hard,True,High-risk intent (cancellation_or_refund_request),"Customer explicitly wants to cancel an order, or is requesting or following up on a refund (including refund amount/timeline disputes). Financial-action intent.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@232624 Has your item been returned or is this a refund for an item you have not received? ^AP
golden_178,AmazonHelp_549459,"@115830 can you explain why you've taken money from my gift card balance when it wasn't used to buy anything, thanks",,return_or_replacement_request,manual_primary_labeler_review,"medium,high_risk",easy,False,,"Customer received a wrong, damaged, defective, or counterfeit product and wants a return, replacement, or exchange (as opposed to simply wanting money back, though these can overlap).",[corrected to 'return_or_replacement_request' during manual primary-labeler review],@247943 Thanks for reaching out! We can't access account information via social media. Please reach out to us here: https://t.co/JzP7hlA23B so we can look into this with you. ^AH
golden_179,AmazonHelp_481521,"Hey @AmazonHelp, my order was supposed to be delivered today as One-day delivery, but it hasn't even been dispatched yet! Please assist.",,customer_service_complaint,classifier_fallback,"common,high_risk",easy,True,High-risk intent (customer_service_complaint),"General dissatisfaction or venting about support quality itself (""worst customer service"", ""pathetic"") without a distinct, actionable request beyond ""fix this."" High escalation risk because there is often no single retrievable resolution -- the underlying issue is usually one of the other intents, expressed as a complaint about *how* it was (mis)handled.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@229455 We don't have access to account information via Twitter. It's not uncommon for items to be dispatched and delivered the same day. If your order doesn't arrive by 21:00, please reach out to us "
golden_180,AmazonHelp_2866133,@115821 I think someone’s last day involved packaging my item. 😞 https://t.co/gU04FuB7TC,,account_access_issue,manual_primary_labeler_review,"medium,ood,high_risk",hard,True,High-risk intent (account_access_issue),"Customer is locked out of their account, believes it was hacked, or had account details (email, region) changed without their action. Security-sensitive.",[corrected to 'account_access_issue' during manual primary-labeler review],"@558674 Oh no, that's terrible! I am extremely sorry your order came damaged like that. We'd love to help! You can see all of our refund and replacement options available here: https://t.co/oSL3HZuIpY"
golden_181,AmazonHelp_542251,"@AmazonHelp what kind of staff do you employ?!! Order cannot be delivered as can’t find the address, why don’t you use the number registered to get directions. 2 failed attempts #commonsense #badcustomerservice #amazon #wherismyparcelamazon",,customer_service_complaint,classifier_fallback,"common,noisy,high_risk",medium,True,High-risk intent (customer_service_complaint),"General dissatisfaction or venting about support quality itself (""worst customer service"", ""pathetic"") without a distinct, actionable request beyond ""fix this."" High escalation risk because there is often no single retrievable resolution -- the underlying issue is usually one of the other intents, expressed as a complaint about *how* it was (mis)handled.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@245842 So sorry to hear about the repeat issues with your delivery! Can you please contact us here so that we can look further into this issue?  https://t.co/JzP7hlA23B ^GS
